rating,genres,description,title,imdb_id,director,length,number_of_rating,year,img,weighted_rating
8.1,"Crime,Thriller",Two wealthy businessmen are about to get away with $5 million in ill-gotten money until their plans are revealed by an uninvited house guest.,Money,/title/tt4715356/,Martín Rosete,86 mins.,145,2016,"http://ia.media-imdb.com/images/M/MV5BODc0NTlkYjYtNWFhOC00ZjRhLWFiMGQtMWI1OTYxOWM1MDM0XkEyXkFqcGdeQXVyMTc2NjA0MzE@._V1_UY268_CR4,0,182,268_AL_.jpg",3.4716
8.6,,Explores the myth of the secret multi-billion-dollar deal behind America's purchase of Yugoslavia's clandestine space program in the early 1960s.,"Houston, We Have a Problem!",/title/tt5518022/,Ziga Virc,88 mins.,100,2016,"http://ia.media-imdb.com/images/M/MV5BZjE1ODdkNWUtZWUzMy00YzcxLWE4ZmQtYjViYjQyYzE2M2FiXkEyXkFqcGdeQXVyNjU2NzczMjI@._V1_UY268_CR3,0,182,268_AL_.jpg",3.47065
8.6,"Drama,Family","Sarah raised in New York visits Malaysia for the first time and learns why her grandfather, Gen and mother, Sophia have not seen each other since she was born and why they care so much about their cultural traditions.",The Kid from the Big Apple,/title/tt4253116/,Jess Teong,120 mins.,99,2016,"http://ia.media-imdb.com/images/M/MV5BNjI5ZTZhMDktZDg4My00YTIwLWJlM2QtOWJmOWNhMmYzMGNmXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR5,0,182,268_AL_.jpg",3.4699
7.5,"Crime,Drama,Thriller",A hardened debt-collector goes on a 24-hour rampage through London in an attempt to avenge the brutal attack on his teenage daughter.,Retribution,/title/tt3548276/,Danny Albury,75 mins.,287,2016,"http://ia.media-imdb.com/images/M/MV5BOTA1MDg2OTk4MF5BMl5BanBnXkFtZTgwNjI4MTUzMTE@._V1_UY268_CR4,0,182,268_AL_.jpg",3.4685
7.7,"Action,Romance","A bubbly Indian girl Aalia in trouble is forced by circumstances to place her faith in a Pakistani cab driver, Vicky, in Mauritius, who then takes it upon himself to make Aalia's safe return to India possible. Mauritius.",Bachaana,/title/tt5350584/,Nasir Khan,101 mins.,207,2016,"http://ia.media-imdb.com/images/M/MV5BYjIxMDI4MzgtNDY5NC00OWI4LThlM2YtZGQxNTIyMWJmZDIyXkEyXkFqcGdeQXVyMzc0NzU5MTc@._V1_UY268_CR43,0,182,268_AL_.jpg",3.467
7.5,"Comedy,Romance","He is one of the top celebrities in the country: a fast-talking TV host, who can joke his way out of any situation...",Planeta singli,/title/tt5127398/,Mitja Okorn,136 mins.,274,2016,"http://ia.media-imdb.com/images/M/MV5BYmU4NjdkNjctZTExYy00NmE2LWI5YzctMDNjYjdkNDc4NDEwXkEyXkFqcGdeQXVyMjMwMDkwOTY@._V1_UY268_CR2,0,182,268_AL_.jpg",3.46565
7.2,"Comedy,Drama,Sport",The story of the 1980s snooker rivalry between the flamboyant Alex Higgins and the methodical Steve Davis.,The Rack Pack,/title/tt2464690/,Brian Welsh,87 mins.,579,2016,"http://ia.media-imdb.com/images/M/MV5BZDQyOTA5ZGQtNGI3Zi00ODg1LTgzOGQtNjBjNWNlMmUxOGYxXkEyXkFqcGdeQXVyNjI5OTgyMjA@._V1_UX182_CR0,0,182,268_AL_.jpg",3.46555
8.6,"Drama,Horror,Thriller","Shivalinga is story weaved around a murder mystery. Who killed Rahim? Why was he killed? Is it murder of Suicide, CID Shivu (Shivrajkumar) investigates the murder mystery. But, what is Shivu's wife's involvement...",Shivalinga,/title/tt5465374/,P. Vasu,151 mins.,93,2016,"http://ia.media-imdb.com/images/M/MV5BMTUzNTAyNGItYmE4MC00YjFmLWE0MGYtMjNmNDYyYWQyZGRmXkEyXkFqcGdeQXVyNTE0NDY5Njc@._V1_UX182_CR0,0,182,268_AL_.jpg",3.46535
8.8,,A group of best buddies do some crazy stunts and pranks this is basically a low budget Jack-Ass movie.,NFG the Movie,/title/tt5583930/,Jason Holden,,82,2016,"http://ia.media-imdb.com/images/M/MV5BYTFkNTE0YzQtNGJhMS00YzEzLWI0NzYtN2Q2YWE4NWEwNDgwXkEyXkFqcGdeQXVyNjUxOTM2NTc@._V1_UY268_CR16,0,182,268_AL_.jpg",3.46445
7.7,Action,"A rich man becomes a beggar for 48 days in order to save his mother, the life of whom is at stake and can't be saved easily.",Pichaikkaran,/title/tt5523174/,Sasi,130 mins.,180,2016,"http://ia.media-imdb.com/images/M/MV5BYWFiMDUwZTEtNTk3NS00MTU5LWJlYTItODExN2FlZmNiYjc0XkEyXkFqcGdeQXVyNDY5MTUyNjU@._V1_UY268_CR4,0,182,268_AL_.jpg",3.45825
7.2,"Comedy,History","The untold true story behind the meeting between the King of Rock 'n Roll and President Nixon, resulting in this revealing, yet humorous moment immortalized in the most requested photograph in the National Archives.",Elvis & Nixon,/title/tt2093991/,Liza Johnson,86 mins.,489,2016,"http://ia.media-imdb.com/images/M/MV5BMTAxMjM4NTc0MjVeQTJeQWpwZ15BbWU4MDgxMzg4MDgx._V1_UX182_CR0,0,182,268_AL_.jpg",3.45745
8,"Horror,Thriller","A group of friends break into the house of a wealthy blind man, thinking they'll get away with the perfect heist. They're wrong.",Don't Breathe,/title/tt4160708/,Fede Alvarez,,124,2016,"http://ia.media-imdb.com/images/M/MV5BNjE0ODYzMzc3M15BMl5BanBnXkFtZTgwNDM2MjYzODE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.45525
9.1,"Drama,Horror,Sci-Fi,Thriller",A young woman struggles to survive on her own in the wake of a mysterious epidemic that has decimated society and forced her deep into the unforgiving wilderness.,Here Alone,/title/tt4814760/,Rod Blackhurst,89 mins.,61,2016,"http://ia.media-imdb.com/images/M/MV5BZDY1MDI4ZTAtMTg0Ni00NjA4LTlkNzgtOWI0ZDU1YWJlYTU2XkEyXkFqcGdeQXVyMTE3NjEwMjU@._V1_UX182_CR0,0,182,268_AL_.jpg",3.45455
8.6,"Drama,Romance",Love story of a Muslim Azerbaijani boy and Christian Georgian girl in Baku from 1918 to 1920.,Ali and Nino,/title/tt4072326/,Asif Kapadia,100 mins.,77,2016,"http://ia.media-imdb.com/images/M/MV5BMTg2NzM2MjQyOF5BMl5BanBnXkFtZTgwMzE3OTA1NzE@._V1_UY268_CR110,0,182,268_AL_.jpg",3.45295
8.2,Biography,The film on the life of guru Osho Rajneesh and his spiritual journey to enlightenment.,Rebellious Flower,/title/tt4659548/,Krishan Hooda,109 mins.,100,2016,"http://ia.media-imdb.com/images/M/MV5BMTU4MjI4MTM4NF5BMl5BanBnXkFtZTgwNzcxOTU2NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.45245
8,"Biography,Drama,Sport",Pele's meteoric rise from the slums of Sao Paulo to leading to Brazil to its first World Cup victory at the age of 17 is chronicled in this biographical drama.,Pelé: Birth of a Legend,/title/tt0995868/,Jeff Zimbalist,107 mins.,116,2016,"http://ia.media-imdb.com/images/M/MV5BMTg2NzQwMzQyMF5BMl5BanBnXkFtZTgwNzkzODk2ODE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.45135
8,Drama,"The lives of three women intersect in small-town America, where each is imperfectly blazing a trail.",Certain Women,/title/tt4468634/,Kelly Reichardt,107 mins.,114,2016,"http://ia.media-imdb.com/images/M/MV5BMjE4MDE3NzA3Nl5BMl5BanBnXkFtZTgwNzA5OTA1NzE@._V1_UY268_CR110,0,182,268_AL_.jpg",3.45035
7.2,"Adventure,Comedy,Drama,Fantasy,Musical,Romance",A hopeless man stranded in the wilderness befriends a dead body and together they go on a surreal journey to get home.,Swiss Army Man,/title/tt4034354/,Dan Kwan,95 mins.,390,2016,"http://ia.media-imdb.com/images/M/MV5BMTk0OTEyMjM1OF5BMl5BanBnXkFtZTgwMzMzODM4ODE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.4473
7.2,"Action,Comedy,Romance",Title of the movie is Nenu...Sailaja.,Nenu Sailaja,/title/tt4417510/,Thirumala Kishore,155 mins.,383,2016,"http://ia.media-imdb.com/images/M/MV5BMjc5MTE0NGYtYTQ0NC00NDBkLWJmMTAtZWRhODExNzQ4MTQzXkEyXkFqcGdeQXVyMjk2NDE1MTg@._V1_UY268_CR3,0,182,268_AL_.jpg",3.4465
9.5,"Animation,Mystery","A spy infiltrated the Japanese National Police Agency, retrieving secret files of Britain's MI6, Germany's BND and America's CIA and FBI...",Detective Conan: The Darkest Nightmare,/title/tt4954660/,Minami Takayama,,45,2016,"http://ia.media-imdb.com/images/M/MV5BYzQ0ZDJjZmUtNDQwNS00ZTZkLTgzYmEtNDdmZDgzNmE1MDUwXkEyXkFqcGdeQXVyMjQ5NjMxNDA@._V1_UY268_CR3,0,182,268_AL_.jpg",3.4464
7.1,Action,Gana(Allu Arjun) has to choose between Hansitha Reddy(Catherine Tresa) and Maha lakshmi(Rakul Preet Singh).,Sarrainodu,/title/tt5457772/,Boyapati Srinu,162 mins.,560,2016,"http://ia.media-imdb.com/images/M/MV5BNTUyNmY0NzctMzZkMC00ZDNkLTkyYzEtMzMxMWFhNTE0NWVkXkEyXkFqcGdeQXVyNjU0NDI0MDI@._V1_UY268_CR112,0,182,268_AL_.jpg",3.44595
8.9,"Animation,Adventure",Yugi and Kaiba have a special duel that transcends dimensions.,Yu-Gi-Oh!: The Dark Side of Dimensions,/title/tt4273562/,Satoshi Kuwabara,,58,2016,"http://ia.media-imdb.com/images/M/MV5BMDA2YTQzNTktNzA5Yi00Mzg2LWE1NzMtZTQxYTBhNDVjYTAxXkEyXkFqcGdeQXVyMjM5ODMxODc@._V1_UY268_CR4,0,182,268_AL_.jpg",3.44595
7.4,"Comedy,Family,Music,Thriller","A secret agent who is posing as an insurance salesman tries to find an assassin, while also trying to juggle three women.",Ambarsariya,/title/tt5565818/,Mandeep Kumar,140 mins.,228,2016,"http://ia.media-imdb.com/images/M/MV5BYjJlN2FlMWYtOTA2ZC00NWExLWIxZmQtODM4NWI2OTNiZDBhXkEyXkFqcGdeQXVyNjQ3MzEzMTI@._V1_UY268_CR106,0,182,268_AL_.jpg",3.4457
7.5,"Horror,Musical",Lucifer and his carnies are plotting against Heaven. This is how the war begins.,Alleluia! The Devil's Carnival,/title/tt3892618/,Darren Lynn Bousman,97 mins.,190,2016,"http://ia.media-imdb.com/images/M/MV5BMjExODU4NDQwM15BMl5BanBnXkFtZTgwNzExNjEzNjE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.44555
7.8,Family,The story of Love Punjab revolves around a family in which husband and wife fights daily for small reasons...,Love Punjab,/title/tt5569468/,Rajiv Dhingra,130 mins.,125,2016,"http://ia.media-imdb.com/images/M/MV5BYTUyYjZiMzEtYjVjYi00ZGJkLWE0NDctYmFmMDY2NzdmZWI2XkEyXkFqcGdeQXVyNjU5OTYwOTE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.44465
8.9,"Action,Horror,Sci-Fi",Years after a mysterious plague has devastated the planet and turned most of humanity into blood-hungry creatures...,Daylight's End,/title/tt3007132/,William Kaufman,,56,2016,"http://ia.media-imdb.com/images/M/MV5BMjE2MTY4ODE5OV5BMl5BanBnXkFtZTgwODU5MTMwNjE@._V1_UY268_CR6,0,182,268_AL_.jpg",3.44405
9.9,"Comedy,Crime,Drama",STEVIE D is a humorous crime drama about a Los Angeles construction magnate whose only son has accidentally killed a connected man...,Stevie D,/title/tt3644258/,Chris Cordone,119 mins.,36,2016,"http://ia.media-imdb.com/images/M/MV5BMTUwMjE0OTc0Ml5BMl5BanBnXkFtZTgwNTkwMTA0MjE@._V1_UY268_CR12,0,182,268_AL_.jpg",3.442
8,"Comedy,Drama,Family",A man returns to his small hometown after learning that his mother has fallen ill and is about to undergo surgery.,The Hollars,/title/tt3714720/,John Krasinski,105 mins.,97,2016,"http://ia.media-imdb.com/images/M/MV5BMTcwMDg4Mjg0NF5BMl5BanBnXkFtZTgwNzE3OTA1NzE@._V1_UY268_CR147,0,182,268_AL_.jpg",3.44185
7.2,"Romance,Thriller","A young wife hopes to convince her husband to change his short-tempered attitude toward life, but an incident on a remote highway may finally decide the matter.",Kali,/title/tt5335128/,Sameer Thahir,115 mins.,336,2016,"http://ia.media-imdb.com/images/M/MV5BYzNjNTBkY2ItNjcwNi00ZTdhLWFhY2YtYmY4YTc2Mjg5NTBjXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3.4411
7.6,Drama,"In 1951, Marcus, a working-class Jewish student from New Jersey, attends a small Ohio college, where he struggles with sexual repression and cultural disaffection, amid the ongoing Korean War.",Indignation,/title/tt4193394/,James Schamus,110 mins.,146,2016,"http://ia.media-imdb.com/images/M/MV5BMjkyMjUzODE2M15BMl5BanBnXkFtZTgwMDI3OTA1NzE@._V1_UY268_CR157,0,182,268_AL_.jpg",3.44025
7.2,Comedy,"Through five stories, the movie addresses sex and love: Paco and Ana are a marriage looking for reactivate the passion of their sexual relations...","Kiki, el amor se hace",/title/tt4922692/,Paco León,102 mins.,313,2016,"http://ia.media-imdb.com/images/M/MV5BYzI5YTA3NTgtMDFmZS00MzM2LTkyMjAtMjc2ODQ5NWY2MWYyXkEyXkFqcGdeQXVyMjI1NjM2MDQ@._V1_UY268_CR3,0,182,268_AL_.jpg",3.4383
8.7,Drama,"Rachel, a Mozambican domestic worker living in Johannesburg, is forced to make a life-changing decision...",Sink,/title/tt3607252/,Brett Michael Innes,115 mins.,55,2016,"http://ia.media-imdb.com/images/M/MV5BMTg2MTk1NTcxNV5BMl5BanBnXkFtZTgwMzQxODA2NjE@._V1_UY268_CR1,0,182,268_AL_.jpg",3.4379
7.7,"Horror,Thriller","As a mother and daughter struggle to cope with the terrors of the post-revolution, war torn Tehran of the 80s...",Under the Shadow,/title/tt4273292/,Babak Anvari,84 mins.,121,2016,"http://ia.media-imdb.com/images/M/MV5BMjIxNjA1MDAzMF5BMl5BanBnXkFtZTgwNTk4NTQ2NTE@._V1_UY268_CR9,0,182,268_AL_.jpg",3.4376
7.1,Drama,"After a casual encounter, a brokenhearted woman decides to confront her life and the most important events about her stranded daughter.",Julieta,/title/tt4326444/,Pedro Almodóvar,99 mins.,439,2016,"http://ia.media-imdb.com/images/M/MV5BZjI3ZTdmNjMtMTI5My00M2EyLTg5YmItMDAwODU4ZWYyYjFhXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR3,0,182,268_AL_.jpg",3.4372
7.7,Thriller,"In 1863, a group of snow-bound travelers invokes the devil, who gives them a flying canoe for them to go home...",Chasse-Galerie,/title/tt4896898/,Jean-Philippe Duval,109 mins.,119,2016,"http://ia.media-imdb.com/images/M/MV5BYTAyODAxM2MtNzgxMi00YzMwLTk1MjMtODQ2MWVmYjJmNmI5XkEyXkFqcGdeQXVyMjcyNjI0MjI@._V1_UY268_CR1,0,182,268_AL_.jpg",3.4369
7.7,Drama,'Der kommer en dag' is a movie about an orphanage where violence and humiliations is a part of the everyday life...,The Day Will Come,/title/tt4659056/,Jesper W. Nielsen,110 mins.,116,2016,"http://ia.media-imdb.com/images/M/MV5BNDg0NzY2NTA2MV5BMl5BanBnXkFtZTgwMjU3MzYxODE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.43575
7.3,"Drama,Romance","Lady Susan Vernon takes up temporary residence at her in-laws' estate and, while there, is determined to be a matchmaker for her daughter Frederica -- and herself too, naturally.",Love & Friendship,/title/tt3068194/,Whit Stillman,92 mins.,223,2016,"http://ia.media-imdb.com/images/M/MV5BMTQ3NTQ2NjMwMV5BMl5BanBnXkFtZTgwOTk3Njk0ODE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.43555
8.8,"Crime,Drama",A cruel chain of events turns an introvert boy from a desolated adoption Center into a ruthless leader of a group of angry youngsters with nothing to lose.,Amok,/title/tt5337986/,Vardan Tozija,100 mins.,49,2016,"http://ia.media-imdb.com/images/M/MV5BMjBjY2MwM2YtODZkNy00ZDQ4LWFlNjktNTVjYjI5NzA0NzkzXkEyXkFqcGdeQXVyNjQ0ODczNjQ@._V1_UY268_CR5,0,182,268_AL_.jpg",3.435
9.4,"Crime,Drama",The movie depicts the indomitable feminine spirit in all its grandeur. Most importantly the role of women in countering the evils of society on a broad canvas of agrarian India.,Kiragoorina Gayyaligalu,/title/tt5537724/,D. Sumana Kittur,139 mins.,37,2016,"http://ia.media-imdb.com/images/M/MV5BZDE4YzBjOGUtMjQ0My00ZTg4LTllMGItMzIwMWNlNjBhYzRlXkEyXkFqcGdeQXVyNTE0NDY5Njc@._V1_UX182_CR0,0,182,268_AL_.jpg",3.43455
8.9,"Crime,Drama,Thriller","When hard drugs invade a small town, local and federal law enforcement find themselves working together...",Clandestine,/title/tt3325098/,David LaRosa,118 mins.,46,2016,"http://ia.media-imdb.com/images/M/MV5BMzcxNjg3Mzk3MF5BMl5BanBnXkFtZTgwMDgwODA2NjE@._V1_UY268_CR9,0,182,268_AL_.jpg",3.43445
7.3,"Mystery,Sci-Fi,Thriller","A Texan paranormal radio host attempts to protect a young orphan woman from an onslaught of deadly alien and psychic phenomena, only to discover the world of the paranormal might be far more sinister and cohesive.",Abduct,/title/tt3449588/,Ilyas Kaduji,110 mins.,214,2016,"http://ia.media-imdb.com/images/M/MV5BNzAzNjkyMDAwOV5BMl5BanBnXkFtZTgwMTEzNDc0ODE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.43395
8,"Drama,History","Based on a real life story of sufi dervish Somuncu Baba, who lived in Aksaray in Turkey.",Somuncu Baba: Askin Sirri,/title/tt5565152/,Kürsat Kizbaz,,80,2016,"http://ia.media-imdb.com/images/M/MV5BNDlkZmFlZTEtMmRlMi00NGIyLWIwMWQtMGFmYjRhZTZlZGNkXkEyXkFqcGdeQXVyNjYyMDAyOTA@._V1_UY268_CR110,0,182,268_AL_.jpg",3.43305
8.2,"Drama,Romance","Seventeen-year-old Anne just fell in love with Sasha, the most popular girl at her LA public high school. But when Anne tells her best friend Clifton - who has always harbored a secret crush - he does his best to get in the way.",First Girl I Loved,/title/tt4262174/,Kerem Sanga,91 mins.,68,2016,"http://ia.media-imdb.com/images/M/MV5BNTc3MDUyMjU0Ml5BMl5BanBnXkFtZTgwMzM3NTA0NzE@._V1_UY268_CR147,0,182,268_AL_.jpg",3.43305
9.7,Comedy,Kyle wants to make a Pure Pwnage movie and has to do some convincing because Jeremy is now living the suburban life and doesn't want to participate.,Pure Pwnage,/title/tt4682866/,Geoff Lapaire,,32,2016,Not Available,3.43305
8.7,"Crime,Drama",This ripped-from-the-headlines drama covers the early rise of gay porn headliner Sean Paul Lockhart a.k.a...,King Cobra,/title/tt5129682/,Justin Kelly,91 mins.,49,2016,"http://ia.media-imdb.com/images/M/MV5BODI5NTc3YWMtMTllNC00YzY5LTkwY2QtYWRlM2JkNmViMjk0XkEyXkFqcGdeQXVyNjU3MzcyNDg@._V1_UY268_CR5,0,182,268_AL_.jpg",3.43265
8.2,Horror,"Adam is a Muslim medical practitioner who is unable to accept the fact that his wife is no longer in this world. When he agrees to treat a woman named Maria, strange and unsettling things start to happen.",Munafik,/title/tt5565896/,Syamsul Yusof,98 mins.,67,2016,"http://ia.media-imdb.com/images/M/MV5BOWJkODU3YjctZTY0Ni00NDU5LWIzYTEtMDY0NjYzNjczYzA0XkEyXkFqcGdeQXVyMzY3MDU4NDk@._V1_UY268_CR2,0,182,268_AL_.jpg",3.43245
7.1,Drama,"A retired police officer, despondent over the loss of his family, contemplates a dramatic decision which will change his life forever...",Saved by Grace,/title/tt4486728/,Johnny Remo,85 mins.,375,2016,"http://ia.media-imdb.com/images/M/MV5BMTUzNjI5Nzk3NF5BMl5BanBnXkFtZTgwODI4NTkyNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.432
8,Romance,"As a favor to his father's best friend, a young man agrees to escort a woman to America where she's expected to devote herself to her studies.",Romance Complicated,/title/tt4834850/,Dhwani Gautam,150 mins.,78,2016,"http://ia.media-imdb.com/images/M/MV5BM2NmOGNlNTQtZWFjZC00MDBlLTk4NDEtMjZkM2UxYTFiOGQwXkEyXkFqcGdeQXVyNjQzNTMxNDQ@._V1_UX182_CR0,0,182,268_AL_.jpg",3.432
7.5,Drama,Fictionalized story about the founding of the ill-fated Finnish mining company Talvivaara.,Jättiläinen,/title/tt4940780/,Aleksi Salmenperä,97 mins.,139,2016,"http://ia.media-imdb.com/images/M/MV5BMzcwNTczNDQ5N15BMl5BanBnXkFtZTgwNDIxMDY0NzE@._V1_UY268_CR3,0,182,268_AL_.jpg",3.43195
7.6,"Crime,Thriller",A paraplegic computer engineer that moves in a wheelchair and works in his basement starts hearing noises and voices of bank-robbers.,Al final del túnel,/title/tt5133308/,Rodrigo Grande,,117,2016,"http://ia.media-imdb.com/images/M/MV5BNzcyOWQxNDktYWZkOS00MzViLWI0NTYtMDZmNzZkYWI1NDFjXkEyXkFqcGdeQXVyMjI1NTg0MDY@._V1_UY268_CR3,0,182,268_AL_.jpg",3.4309
9.3,Thriller,"In a small Midwestern town, a troubled teen with homicidal tendencies must hunt down and destroy a supernatural killer whilst keeping his own inner demons at bay.",I Am Not a Serial Killer,/title/tt4303340/,Billy O'Brien,104 mins.,35,2016,"http://ia.media-imdb.com/images/M/MV5BMTgyMDJkMWItNDg5Yy00ZDk2LThkZDEtMmRlNzg5ODZkZTlkXkEyXkFqcGdeQXVyNjU4NDg4NjA@._V1_UY268_CR9,0,182,268_AL_.jpg",3.4304
8.7,Sci-Fi,"Pandorica revolves around the leadership trials of The Varosha Tribe. Eiren, Ares and Thade are all...",Pandorica,/title/tt5131914/,Tom Paton,82 mins.,46,2016,"http://ia.media-imdb.com/images/M/MV5BZjViODdmNDAtMDczNC00NjhhLWExNjktYzJjYzBiNDFmOTMwXkEyXkFqcGdeQXVyNTI4Mjg5NTA@._V1_UX182_CR0,0,182,268_AL_.jpg",3.43005
8.2,"Action,Biography,Crime,Drama,Music,Thriller",Junction 48 is the love story of two young Palestinian hip-hop artists who use their music to fight...,Junction 48,/title/tt5140182/,Udi Aloni,95 mins.,63,2016,"http://ia.media-imdb.com/images/M/MV5BNWZlODdhMjAtZTgzZi00YTY4LWIxYTUtNjcyNTUwNTA0NWQyXkEyXkFqcGdeQXVyMzk2MjUzMjg@._V1_UY268_CR3,0,182,268_AL_.jpg",3.42995
7.6,Drama,"20 years ago, Vesna moved her family to Zagreb, away from the events that almost destroyed their lives...",On the Other Side,/title/tt4647482/,Zrinko Ogresta,85 mins.,113,2016,"http://ia.media-imdb.com/images/M/MV5BMTEzNjQyMjQ2MTZeQTJeQWpwZ15BbWU4MDk4NjY5Nzcx._V1_UX182_CR0,0,182,268_AL_.jpg",3.42955
8.5,Comedy,This film is about two prisoners who make a master plan to escape the prison. They escape the prison on Vaisakhi and in few hours of they see the Vaisakhi list made by the government in which they were to be pardoned by the Jail minister.,Vaisakhi List,/title/tt5270366/,Smeep Kang,143 mins.,51,2016,"http://ia.media-imdb.com/images/M/MV5BZmM4ZmIxMGUtNzc0MS00MGQzLWExMjMtMjUzMWNhMDc2MTdkXkEyXkFqcGdeQXVyNDU0Mzg1NTg@._V1_UY268_CR2,0,182,268_AL_.jpg",3.42955
7.9,Thriller,Egyptien hacker who start to revenge after the hospital refused to help his mother for need of money so the death of his mother turned him to a hacker who searches for revenge till he became the sound of the people.,The Fourth Pyramid,/title/tt5310594/,Peter Mimi,,80,2016,"http://ia.media-imdb.com/images/M/MV5BZjE4MTkyNjAtZGRhYS00YjdjLWJjMWUtYTYxZGM3OTQ5OWE4XkEyXkFqcGdeQXVyMzYyNTc3ODI@._V1_UY268_CR43,0,182,268_AL_.jpg",3.42935
7.4,Drama,Two siblings and an illegitimate love. A father who's a doctor and several accusations. A family in which no one ever drew a line between what's moral and what's legal. Not even when it comes to abortion.,Illegitimate,/title/tt5002394/,Adrian Sitaru,89 mins.,150,2016,"http://ia.media-imdb.com/images/M/MV5BNjM4OTQ2ZmMtOTA5Ni00OWQwLTkyMWYtNzFhMDI2ZGMxNmRhXkEyXkFqcGdeQXVyNjE0MTA4MjQ@._V1_UY268_CR3,0,182,268_AL_.jpg",3.42845
